family,seed,audit_id,dataset_index,target,resolved,certification_pass,quadrature_order,numerical_tolerance,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error
quadratic,20260841,30,243,1.375,True,True,32,2.96147055026555e-08,3.9968028886505635e-15,0.6024110908944764,1.0840089160296926e-13,3.501085003920239e-16,1.0805078310257723e-13,,3.6603737826550104e-14,1.1822116561673398e-16,3.648551666093337e-14,3.164135620181696e-15,4.281731219579754e-15,2.220446049250313e-16,3.469446951953614e-18,1.1102230246251565e-16,1.1102230246251565e-16,5.709718412357967e-17,0.0
quadratic,20260841,31,12361,1.375,True,True,32,2.96147055026555e-08,2.6645352591003757e-15,-0.5186410143889693,1.1754973647909715e-13,3.5031501509154494e-16,1.171994214640056e-13,,3.969302901511436e-14,1.18290899452008e-16,3.957473811566235e-14,1.9984014443252818e-15,4.4543362054394464e-15,4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,2.1992989440193568e-16,4.440892098500626e-16
quadratic,20260841,32,6134,1.385,True,True,32,2.96147055026555e-08,1.4988010832439613e-15,-0.30836590436101163,6.883128533080859e-14,1.6119711385814964e-16,6.867008821695044e-14,,2.3242265679338467e-14,5.443144246148096e-17,2.3187834236876984e-14,1.2846866427805383e-15,4.249205154405189e-15,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,4.731664795426263e-16,0.0
quadratic,20260841,33,1951,1.426,True,True,32,2.96147055026555e-08,1.9984014443252818e-15,-0.7277655951411823,8.1210315423466e-14,2.379483019351467e-16,8.097236712153085e-14,,2.7422293770972672e-14,8.034802234106643e-17,2.7341945748631606e-14,1.9349601286324155e-15,2.192690473634684e-15,1.1102230246251565e-16,1.3877787807814457e-17,1.1102230246251565e-16,4.440892098500626e-16,1.7525663460154246e-16,0.0
quadratic,20260841,34,10023,1.444,True,True,32,2.96147055026555e-08,1.2212453270876722e-15,-0.656086158981241,7.399253993903156e-14,2.8820365406359426e-16,7.370433628496797e-14,,2.4985066939935223e-14,9.731775115499681e-17,2.4887749188780227e-14,1.0309213800090738e-15,2.3466471821276258e-15,4.440892098500626e-16,8.673617379884035e-19,0.0,4.440892098500626e-16,4.866477591273604e-16,0.0
quadratic,20260841,35,9457,1.458,True,True,32,2.96147055026555e-08,3.774758283725532e-15,-0.8267442326499765,1.6211857780083177e-13,6.34218516824362e-16,1.614843592840074e-13,,5.474259326546228e-14,2.1415661782201167e-16,5.452843664764027e-14,3.635980405647388e-15,5.567594996147562e-15,6.661338147750939e-16,3.469446951953614e-18,1.9984014443252818e-15,8.881784197001252e-16,1.235783961933953e-15,1.3322676295501878e-15
quadratic,20260841,36,2358,1.487,True,True,32,2.96147055026555e-08,1.1657341758564144e-15,-0.18497880956974844,7.463697422175448e-14,2.3737315849698107e-16,7.43996010632575e-14,,2.520267311625365e-14,8.015381360982849e-17,2.5122519302643822e-14,8.604228440844963e-16,4.036051007294539e-15,8.326672684688674e-17,1.3877787807814457e-17,0.0,2.498001805406602e-16,8.326672684688664e-17,0.0
quadratic,20260841,37,15340,1.516,True,True,32,2.96147055026555e-08,2.220446049250313e-15,-0.37689153909852635,1.1810426975025105e-13,4.553731730318934e-16,1.1764889657721915e-13,,3.988027830959212e-14,1.537658961326024e-16,3.9726512413459515e-14,2.5693732855610765e-15,4.976054290839471e-15,4.440892098500626e-16,2.7755575615628914e-17,2.220446049250313e-16,3.3306690738754696e-16,4.0443838754202027e-16,0.0
quadratic,20260841,38,7011,1.556,True,True,32,2.96147055026555e-08,3.219646771412954e-15,-0.26487451359359415,9.413570700061726e-14,2.1684869508508225e-16,9.391885830553217e-14,,3.178681178922285e-14,7.322331639112123e-17,3.171358847283173e-14,2.125284075711014e-15,3.7452679846339265e-15,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,2.651318318331026e-16,0.0
quadratic,20260841,39,4943,1.563,True,True,32,2.96147055026555e-08,1.4432899320127035e-15,0.3592882983380692,8.769347062332317e-14,2.478713332471337e-16,8.744559929007604e-14,,2.9611461311158354e-14,8.36987331259828e-17,2.9527762578032376e-14,1.45915026093592e-15,2.456368441983159e-15,4.440892098500626e-16,2.220446049250313e-16,2.7755575615628914e-16,0.0,2.9103703574102343e-16,0.0
quadratic,20260841,40,10139,1.595,True,True,32,2.96147055026555e-08,1.5543122344752192e-15,0.2191364289579163,6.821569392359428e-14,2.501739721467935e-16,6.796551995144749e-14,,2.3034398879123583e-14,8.447626538928805e-17,2.2949922613734296e-14,1.0732155904709846e-15,2.0964133207179714e-15,4.440892098500626e-16,5.898059818321144e-17,3.885780586188048e-16,5.551115123125783e-17,2.71475963402389e-16,0.0
quadratic,20260841,41,13689,1.6,True,True,32,2.96147055026555e-08,1.3322676295501878e-15,-0.4609214767305585,6.531461053222152e-14,3.5367707439974745e-16,6.496093345782177e-14,,2.2054789815946297e-14,1.194261662902688e-16,2.1935363649656028e-14,8.881784197001252e-16,2.518818487118324e-15,3.3306690738754696e-16,4.440892098500626e-16,3.885780586188048e-16,4.440892098500626e-16,2.1913687795577505e-16,0.0
quadratic,20260841,42,12306,1.611,True,True,32,2.96147055026555e-08,2.7755575615628914e-15,-0.12579172126026528,1.179592923008933e-13,1.6621438848301386e-16,1.1779307791241027e-13,,3.9831323762553064e-14,5.612562598946314e-17,3.97751981365636e-14,2.3592239273284576e-15,7.572935334376751e-15,2.220446049250313e-16,6.591949208711867e-17,1.3877787807814457e-16,1.1102230246251565e-16,3.476055422338288e-16,6.661338147750939e-16
quadratic,20260841,43,14526,1.634,True,True,32,2.96147055026555e-08,6.439293542825908e-15,0.2662765033413268,1.340630349375678e-13,3.4668345410046685e-16,1.3371635148346734e-13,,4.52690758398886e-14,1.1706462995871438e-16,4.515201120992989e-14,6.022959908591474e-15,5.117434254131581e-15,2.220446049250313e-16,2.220446049250313e-16,0.0,1.1102230246251565e-16,1.3401977940117968e-16,0.0
quadratic,20260841,44,17733,1.645,True,True,32,2.96147055026555e-08,2.220446049250313e-15,0.7002675960064799,7.320714491785656e-14,4.0465780941026204e-16,7.28024871084463e-14,,2.4719862539673813e-14,1.3664083520059893e-16,2.4583221704473215e-14,1.1419436824715895e-15,4.2418325796322875e-15,2.220446049250313e-16,1.3877787807814457e-17,4.440892098500626e-16,4.440892098500626e-16,3.579147560339204e-16,0.0
quadratic,20260841,45,6168,1.655,True,True,32,2.96147055026555e-08,2.220446049250313e-15,0.24331619340448674,7.708321415029962e-14,1.8560405362104492e-16,7.689761009667858e-14,,2.6028695150585815e-14,6.267293578333985e-17,2.5966022214802478e-14,1.5543122344752192e-15,3.4226094181022404e-15,2.220446049250313e-16,6.938893903907228e-18,3.885780586188048e-16,2.7755575615628914e-17,2.7887745023322394e-16,0.0
quadratic,20260841,46,14636,1.663,True,True,32,2.96147055026555e-08,4.3298697960381105e-15,0.4440384869480667,9.766102753709979e-14,3.5162328571301147e-16,9.730940425138678e-14,,3.297720705962877e-14,1.1873266329846908e-16,3.28584743963303e-14,2.1649348980190553e-15,3.084338340286763e-15,4.440892098500626e-16,2.220446049250313e-16,4.440892098500626e-16,7.216449660063518e-16,2.3949096674056903e-16,0.0
quadratic,20260841,47,13286,1.664,True,True,32,2.96147055026555e-08,1.3322676295501878e-15,0.24495924443418104,7.727897149912262e-14,2.2074562746504388e-16,7.705822587165757e-14,,2.6094796550380403e-14,7.45391938627416e-17,2.602025735651766e-14,1.6653345369377348e-15,2.7395620494363726e-15,4.440892098500626e-16,2.7755575615628914e-17,3.885780586188048e-16,0.0,4.171266506805948e-16,0.0
quadratic,20260841,48,14542,1.683,True,True,32,2.96147055026555e-08,2.6645352591003757e-15,0.5332829265718697,9.593172610455891e-14,3.7059475858451197e-16,9.55611313459744e-14,,3.239327370517221e-14,1.2513876207591577e-16,3.2268134943096294e-14,1.7763568394002505e-15,5.167307554065914e-15,4.440892098500626e-16,2.220446049250313e-16,0.0,2.220446049250313e-16,1.5199481884749152e-16,0.0
quadratic,20260841,49,14720,1.772,True,True,32,2.96147055026555e-08,2.6645352591003757e-15,0.37376810271062677,9.900283717834136e-14,4.534484560323568e-16,9.8549388722309e-14,,3.34302960296073e-14,1.531159767878485e-16,3.327718005281945e-14,1.7319479184152442e-15,3.681950577760773e-15,8.881784197001252e-16,8.673617379884035e-19,9.43689570931383e-16,7.771561172376096e-16,6.17495472743896e-16,0.0
quadratic,20260841,50,7158,1.819,True,True,32,2.96147055026555e-08,1.887379141862766e-15,-0.8055503431503683,9.331085424837826e-14,2.2985499086091696e-16,9.308099925751735e-14,,3.150828369372481e-14,7.761515333667804e-17,3.1430668540388133e-14,2.1094237467877974e-15,2.598615767013257e-15,2.220446049250313e-16,2.7755575615628914e-17,0.0,2.220446049250313e-16,2.659248482792643e-16,0.0
quadratic,20260841,51,730,1.828,True,True,32,2.96147055026555e-08,2.886579864025407e-15,0.8567978295194458,1.0296241630869e-13,1.2106304715322908e-16,1.0284135326153677e-13,,3.476732743449282e-14,4.0879368914329933e-17,3.472644806557849e-14,2.1834386150961413e-15,3.2508717939805365e-15,4.440892098500626e-16,5.551115123125783e-17,0.0,1.1102230246251565e-16,4.789819334811389e-16,0.0
quadratic,20260841,52,738,1.869,True,True,32,2.96147055026555e-08,3.9968028886505635e-15,1.0567228360581136,9.832765014635432e-14,2.076914460932565e-16,9.811995870026107e-14,,3.320230556995998e-14,7.013118738413023e-17,3.3132174382575855e-14,2.1316282072803005e-15,4.681341035303599e-15,6.938893903907228e-18,2.7755575615628914e-17,0.0,0.0,9.833403932394238e-17,0.0
quadratic,20260841,53,3461,1.894,True,True,32,2.96147055026555e-08,1.2212453270876722e-15,0.41884507654164116,6.091970409443673e-14,1.9478569716175063e-16,6.072491839727499e-14,,2.057076140398363e-14,6.577330209962228e-17,2.0504988101884007e-14,1.1102230246251565e-15,2.3134705956495694e-15,2.220446049250313e-16,6.938893903907228e-18,3.3306690738754696e-16,5.551115123125783e-17,2.743836903716457e-16,0.0
quadratic,20260841,54,15343,1.898,True,True,32,2.96147055026555e-08,2.4424906541753444e-15,0.14179101161369911,1.0127734877592628e-13,4.893778834550285e-16,1.0078797089247125e-13,,3.419833054454819e-14,1.6524826944882058e-16,3.4033082275099364e-14,2.5693732855610765e-15,4.73752981289266e-15,2.220446049250313e-16,2.220446049250313e-16,7.771561172376096e-16,5.828670879282072e-16,5.902685747590419e-16,0.0
quadratic,20260841,55,8280,1.986,True,True,32,2.96147055026555e-08,1.7763568394002505e-15,0.4338948957520872,6.414217288921865e-14,3.762821734093214e-16,6.376589071580933e-14,,2.165889270229857e-14,1.270592318993619e-16,2.1531833470399208e-14,1.1102230246251565e-15,2.8900493109773606e-15,4.440892098500626e-16,2.7755575615628914e-17,7.771561172376096e-16,3.3306690738754696e-16,4.2347078224988126e-16,0.0
quadratic,20260841,56,15471,1.99,True,True,32,2.96147055026555e-08,3.552713678800501e-15,-0.18662385344948906,1.1841162970784224e-13,5.363558473020766e-16,1.1787527386054017e-13,,3.9984064571307145e-14,1.811113222969523e-16,3.9802953249010196e-14,3.1086244689504383e-15,4.969982758673552e-15,4.440892098500626e-16,5.898059818321144e-17,2.220446049250313e-16,2.220446049250313e-16,1.9270299641708085e-16,0.0
quadratic,20260841,57,11110,2.013,True,True,32,2.96147055026555e-08,1.7763568394002505e-15,0.20443579153335723,9.457160170719034e-14,2.321473040256015e-16,9.433945440316474e-14,,3.193400039001241e-14,7.838919890821986e-17,3.185561119110419e-14,3.1086244689504383e-15,2.896988204881268e-15,2.220446049250313e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,1.5701725633984345e-16,0.0
quadratic,20260841,58,14292,2.032,True,True,32,2.96147055026555e-08,2.6645352591003757e-15,0.3215497017763309,1.293678168888865e-13,3.314932653771964e-16,1.290363236235093e-13,,4.368364118200882e-14,1.119353577051347e-16,4.357170582430369e-14,2.7755575615628914e-15,8.791578576250458e-15,6.661338147750939e-16,5.551115123125783e-17,1.4432899320127035e-15,2.220446049250313e-16,8.358393342535105e-16,0.0
quadratic,20260841,59,1456,2.041,True,True,32,2.96147055026555e-08,2.886579864025407e-15,0.06037211876987403,1.1051994438803353e-13,1.5564267513907846e-16,1.1036430171289444e-13,,3.7319278551705806e-14,5.255587469040415e-17,3.7266722677015403e-14,2.458350983098561e-15,4.1313388257288586e-15,4.440892098500626e-16,6.938893903907228e-18,1.6653345369377348e-16,5.551115123125783e-17,3.351816179106423e-16,0.0
quadratic,20260841,60,15570,2.109,True,True,32,2.96147055026555e-08,3.3306690738754696e-15,0.5856141185575665,8.737825562099236e-14,5.183395049158601e-16,8.68599161160765e-14,,2.9505022635851404e-14,1.750277425076476e-16,2.9329994893343753e-14,2.5693732855610765e-15,4.7123763224909965e-15,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16,3.3306690738754696e-16,3.2196467714129563e-16,0.0
quadratic,20260841,61,15883,2.173,True,True,32,2.96147055026555e-08,2.7755575615628914e-15,1.292204993206115,1.3078207911473454e-13,3.709210518097548e-16,1.3041115806292477e-13,,4.416119522208571e-14,1.2524894153564856e-16,4.4035946280550056e-14,3.6637359812630166e-15,8.229528170033973e-15,4.440892098500626e-16,5.551115123125783e-17,0.0,2.220446049250313e-16,3.7166037443404095e-16,0.0
quadratic,20260841,62,16663,2.193,True,True,32,2.96147055026555e-08,1.9984014443252818e-15,1.0548225753811455,8.03459274971507e-14,1.8539650634802573e-16,8.016053099080267e-14,,2.7130415830049777e-14,6.260285327888929e-17,2.7067812976770887e-14,2.1649348980190553e-15,2.3227947343329447e-15,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,3.1297715741813904e-16,0.0
quadratic,20260841,63,11025,2.223,True,True,32,2.96147055026555e-08,2.220446049250313e-15,0.5221793400026495,4.101811070033627e-14,2.0361523313977296e-16,4.0814495467196494e-14,,1.3850588754515303e-14,6.875477222676253e-17,1.378183398228854e-14,2.4742113120217773e-15,3.605189063948799e-15,2.220446049250313e-16,3.469446951953614e-18,4.440892098500626e-16,0.0,2.3473286806360473e-16,0.0
quadratic,20260841,64,17449,2.231,True,True,32,2.96147055026555e-08,1.2212453270876722e-15,2.0985207342131003,7.466070792359693e-14,2.1103117599957407e-16,7.444967674759735e-14,,2.5210687277272517e-14,7.12589142514523e-17,2.5139428363021062e-14,1.2582527612418441e-15,2.4433580159133328e-15,2.220446049250313e-16,2.7755575615628914e-17,4.440892098500626e-16,0.0,1.662691148783865e-16,0.0
quadratic,20260841,65,11267,2.256,True,True,32,2.96147055026555e-08,2.6645352591003757e-15,1.110667948517888,6.393113758292508e-14,3.765176001667757e-16,6.355461998275831e-14,,2.1587632393370413e-14,1.2713872847157437e-16,2.146049366489884e-14,1.2952601953960159e-15,2.8302013510561608e-15,4.440892098500626e-16,1.1102230246251565e-16,4.440892098500626e-16,6.661338147750939e-16,2.1385010164803604e-16,0.0
quadratic,20260841,66,8013,2.262,True,True,32,2.96147055026555e-08,2.4424906541753444e-15,1.0886038709247474,7.48680342258871e-14,2.954481897227928e-16,7.45725860361643e-14,,2.5280695166519154e-14,9.976401409640912e-17,2.518093115242274e-14,1.792217168323467e-15,4.400126096815171e-15,6.661338147750939e-16,1.1102230246251565e-16,6.661338147750939e-16,2.220446049250313e-16,4.036453710958609e-16,0.0
quadratic,20260841,67,10222,2.296,True,True,32,2.96147055026555e-08,1.3322676295501878e-15,0.927823648515679,7.465366783749027e-14,4.941731547779079e-16,7.415949468271236e-14,,2.520831005082803e-14,1.668674891038833e-16,2.5041442561724146e-14,1.2212453270876722e-15,2.600350490489234e-15,6.661338147750939e-16,1.1102230246251565e-16,4.440892098500626e-16,6.661338147750939e-16,5.540541570510308e-16,0.0
quadratic,20260841,68,13255,2.305,True,True,32,2.96147055026555e-08,1.3322676295501878e-15,0.43960828673860064,1.0306892884640171e-13,2.2659515632897736e-16,1.0284233369007273e-13,,3.4803293531708325e-14,7.651440474687785e-17,3.472677912696145e-14,1.5173048003210472e-15,5.323432666903827e-15,8.881784197001252e-16,1.3877787807814457e-17,2.7755575615628914e-16,3.3306690738754696e-16,4.483186308962536e-16,0.0
quadratic,20260841,69,6618,2.306,True,True,32,2.96147055026555e-08,1.5543122344752192e-15,0.36467290690456444,9.348069916527887e-14,1.1959989050712183e-16,9.336109927477176e-14,,3.1565635240538396e-14,4.038530469141336e-17,3.152524993584698e-14,1.5265566588595902e-15,5.26184998350665e-15,2.220446049250313e-16,5.551115123125783e-17,3.3306690738754696e-16,1.1102230246251565e-16,1.805434109092813e-16,0.0
quadratic,20260841,70,15039,2.414,True,True,32,2.96147055026555e-08,3.9968028886505635e-15,1.1777692999369127,1.3840580673945847e-13,7.456440392376923e-16,1.3766016270022078e-13,,4.6735499945136334e-14,2.517816829786917e-16,4.6483718262157646e-14,2.627527824946204e-15,5.691627724679904e-15,2.7755575615628914e-17,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,3.957152066342529e-16,0.0
quadratic,20260841,71,19348,2.446,True,True,32,2.96147055026555e-08,3.885780586188048e-15,0.454826365577663,1.2239479849603041e-13,1.8877095653819981e-16,1.222060275394922e-13,,4.1329061497861424e-14,6.374230414726665e-17,4.1265319193714155e-14,3.584434336646934e-15,3.281663135679125e-15,1.1102230246251565e-15,2.7755575615628914e-17,5.551115123125783e-16,2.220446049250313e-16,4.213560717267859e-16,0.0
quadratic,20260841,72,11032,2.48,True,True,32,2.96147055026555e-08,2.220446049250313e-15,0.4981762088719752,7.47023681339313e-14,1.574116994159284e-16,7.454495643451537e-14,,2.522475468386234e-14,5.315322126090822e-17,2.517160146260143e-14,1.522591576628786e-15,4.116010917515345e-15,3.3306690738754696e-16,6.938893903907228e-18,3.3306690738754696e-16,1.1102230246251565e-16,1.7076287473996424e-16,0.0
quadratic,20260841,73,19241,2.542,True,True,32,2.96147055026555e-08,7.327471962526033e-15,0.763812097922488,2.1176809066246271e-13,3.5009404436305723e-16,2.1141799661809966e-13,,7.150774828521386e-14,1.1821628424826474e-16,7.13895320009656e-14,6.5780714209040525e-15,3.43908929112402e-15,1.3322676295501878e-15,6.938893903907228e-18,4.440892098500626e-16,0.0,4.723734630964656e-16,0.0
quadratic,20260841,74,16647,2.589,True,True,32,2.96147055026555e-08,1.1102230246251565e-15,1.342942489150424,6.227415656558298e-14,1.1062992453342565e-16,6.216352664104956e-14,,2.1028119479357634e-14,3.7356415556286945e-17,2.099076306380135e-14,8.881784197001252e-16,2.1540928762942002e-15,3.3306690738754696e-16,0.0,0.0,0.0,1.0124176629319873e-16,0.0
quadratic,20260841,75,20365,2.593,True,True,32,2.96147055026555e-08,1.2212453270876722e-15,1.7602288434732594,7.823435496491439e-14,2.0542946477506515e-16,7.802892550013932e-14,,2.6417400962470908e-14,6.936738396964462e-17,2.6348033578501265e-14,1.2529659849341051e-15,3.701032535996518e-15,4.440892098500626e-16,2.7755575615628914e-17,4.440892098500626e-16,0.0,2.8786496995637954e-16,0.0
quadratic,20260841,76,18638,2.624,True,True,32,2.96147055026555e-08,3.1086244689504383e-15,0.5132856143000568,9.452399180836274e-14,2.8703891115829632e-16,9.423695289720444e-14,,3.1917923951628336e-14,9.692445232405167e-17,3.1820999499304285e-14,2.6010939434075094e-15,1.7780915628762273e-15,6.661338147750939e-16,2.7755575615628914e-17,8.881784197001252e-16,4.440892098500626e-16,9.936496070395158e-16,0.0
